instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
navigation_inst_mdp__6.log,0.885611168,0.652525533,0.603356108,0.637137942,0.606291144,0.304140972,0.372896362,0.879484226,0.777493956,0.909842155,0.732867435,0.843785378,0.68455535,0.721640658,0.710654905,0.727486612,0.668700592,0.813905616,0.867868976,0.84367952,0.869606592,0.612004115,0.651146818,0.638982256,0.624378603,0.765511283,0.792925671,0.821796238,0.796340017,0.70155103,0.610604159,0.470008906,0.633473675,0.79111494,0.6875,0.25,0.875, nan, nan, nan
navigation_inst_mdp__7.log,0.873167612,0.731626748,0.649838897,0.608254134,0.633742194,0.375686548,0.4333182,0.437615671,0.754327966,0.809080657,0.388042297,0.463148587,0.813219145,0.847511379,0.654002366,0.560886037,0.697546973,0.66715479,0.642106081,0.797920643,0.814480834,0.811856347,0.561431937,0.731601165,0.712581176,0.659124496,0.684742688,0.697690683,0.644187073,0.567367055,0.638511844,0.694236703,0.497508478,0.574175775,0.5,0.380952381,0.071428571,0,0, nan
navigation_inst_mdp__8.log,0.763946151,0.664381275,0.687305737,0.652489167,0.701901077,0.671484667,0.710857187,0.744441193,0.814972128,0.841631416,0.689958651,0.796261035,0.859495435,0.858418278,0.868077821,0.867260728,0.86563306,0.901714777,0.790644746,0.772595819,0.684902365,0.752318983,0.748967708,0.727843377,0.701495542,0.655757069,0.642955743,0.740703781,0.665121694,0.681462667,0.640535799,0.587907069,0.704024096,0.781165699,0.548831103,0.625,0.75,0.25,0.25, nan
navigation_inst_mdp__9.log,0.799411195,0.769149929,0.764224321,0.700193629,0.769495546,0.782641186,0.738088823,0.732564582,0.788799101,0.730054736,0.615256401,0.685771238,0.680529556,0.72452788,0.697984298,0.738598039,0.73553198,0.688318923,0.682949595,0.668176865,0.616008462,0.723195847,0.650540904,0.618556627,0.678949799,0.635778843,0.710408276,0.705477144,0.727634717,0.638856279,0.505168812,0.641977177,0.521702348,0.605284732,0.572483223,0.333333333,0.385714286,0.383333333,0.421428571, nan
recon_inst_mdp__1.log,0.923353355,0.93115812,0.937589886,0.931117221,0.914292868,0.914897894,0.920481476,0.922558659,0.919458959,0.913099097,0.920587184,0.920223644,0.919920524,0.915103694,0.918854083,0.92652617,0.917057406,0.909622284,0.893038767,0.894903711,0.878346978,0.875975055,0.845300874,0.857231303,0.868771023,0.888300949,0.89374158,0.931962733,0.962773638,0.977790796,0.987211876,0.985714286,0.985714286,0.99047619,0.980952381,0.99047619,0.995238095,1,1, nan
recon_inst_mdp__10.log,0.961234792,0.96704438,0.972550489,0.977575108,0.981857993,0.984236585,0.986794378,0.987256785,0.98997331,0.989933695,0.990992909,0.990005816,0.98996673,0.988382493,0.987445437,0.986096536,0.980855448,0.976823044,0.975317766,0.964625621,0.946141748,0.862151998,0.832079873,0.84048965,0.851575131,0.867297413,0.89579917,0.948796507,0.951572738,0.980353873,0.987737503,1,1,1,1,1,1,1,1, nan
recon_inst_mdp__2.log,0.922686109,0.913273694,0.885435643,0.885965335,0.88302963,0.875642003,0.881244856,0.892667557,0.891294793,0.901702479,0.901374859,0.897047975,0.896875351,0.891802514,0.89422154,0.892632879,0.877285799,0.87349553,0.868002556,0.853535475,0.837723908,0.820299836,0.801119426,0.79166898,0.812299117,0.822065828,0.877622878,0.902588646,0.955794717,0.969813356,0.976996022,0.966666667,0.938095238,0.966666667,0.957142857,0.976190476,0.99047619,0.995238095,1, nan
recon_inst_mdp__3.log,0.953841086,0.958514071,0.954666167,0.950968473,0.953845767,0.955677713,0.955170271,0.960201707,0.961989678,0.96444467,0.965820147,0.965860624,0.966184225,0.962034128,0.961292443,0.956707888,0.954588925,0.950424505,0.949998121,0.931431145,0.907513184,0.865799392,0.831056898,0.80808683,0.812723192,0.844614485,0.878282537,0.905881348,0.949403817,0.960901034,0.990895351,0.999270278,0.997484277,1,1,1,1,1,1, nan
recon_inst_mdp__4.log,0.974227286,0.972276275,0.968395855,0.971341295,0.972026382,0.973684922,0.972769982,0.967858614,0.965728906,0.961384477,0.952463826,0.954767881,0.949256856,0.933142038,0.927673704,0.911716902,0.903952593,0.905912203,0.896127018,0.878725601,0.859378397,0.845786425,0.839092427,0.839135423,0.86464131,0.882354607,0.927984964,0.927934491,0.958760233,0.978805795,0.98539923,0.989611477,0.994999034,0.994917478,0.991018405,0.979232557,0.979683106,0.996442688,1, nan
recon_inst_mdp__5.log,0.954708726,0.965890799,0.973435513,0.977187016,0.980637644,0.983707285,0.984115276,0.986725656,0.987730759,0.988135524,0.987526635,0.98597215,0.983236026,0.982800331,0.981913687,0.981245115,0.976414571,0.975325188,0.965165632,0.964216362,0.955332414,0.935286033,0.903204431,0.866145307,0.853813823,0.88538748,0.912803528,0.940282651,0.946187732,0.971257489,0.984259534,0.996846774,0.995865026,0.998795123,1,1,1,1,1, nan
