instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
game_of_life_inst_mdp__10.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003512032,0.316481487,0.997723608, nan
game_of_life_inst_mdp__2.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-07,6.23E-06,6.88E-05,0.00027021,0.00094852,0.003769471,0.012240616,0.033384599,0.078266303,0.143162124,0.258720442,0.33493463,0.368821253,0.505933037,0.450039705, nan
game_of_life_inst_mdp__3.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-07,2.87E-05,0.000638615,0.006603695,0.03650533,0.106509839,0.25075521,0.385849533,0.442461178,0.256431277, nan
game_of_life_inst_mdp__4.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37E-05,0.000237784,0.001064288,0.003091433,0.006985502,0.015989876,0.034868781,0.085337604,0.212506627,0.439190355,0.545468, nan
game_of_life_inst_mdp__5.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49E-06,0.000353222,0.007665372,0.074274608,0.351052509,0.302626022, nan
game_of_life_inst_mdp__6.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54E-06,0.012850872,0.295936156,0.036019302, nan
game_of_life_inst_mdp__7.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97E-06,0.017963604,0.353983959,0.905823003, nan
game_of_life_inst_mdp__8.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220439421,0.925813181, nan
game_of_life_inst_mdp__9.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066546827,0.774846739, nan
navigation_inst_mdp__1.log,0.222365775,0.133333333,0,0,0,0.144444444,0.000103896,0.116840353,0.001358123,0.002004584,0,0,0,5.11E-05,0.000535572,0.00058034,0.000608645,0,0.0625,0,0,0,0,9.11E-05,0,0,0,0,0,0,0,9.96E-05,0.333333333,0,0.25, nan, nan, nan, nan, nan
