instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
game_of_life_inst_mdp__3.log,0.38642697,0.532894254,0.507825997,0.532089422,0.530874033,0.527517884,0.57855269,0.593991776,0.610669419,0.593852869,0.581098703,0.572881504,0.570311413,0.558937989,0.56818458,0.56721485,0.567295084,0.571216682,0.530159034,0.534067065,0.552364717,0.569871135,0.564029506,0.60437353,0.606332132,0.617902839,0.593297359,0.617040257,0.599166147,0.61999206,0.627501441,0.606396204,0.553748531,0.461800646,0.315454174,0.1892945,0.109701387,0.053652833,0.003157018, nan
game_of_life_inst_mdp__4.log,0.950255687,0.97580441,0.983426734,0.986363461,0.990039434,0.983686351,0.980844846,0.976415859,0.971970435,0.978558231,0.976079702,0.972280156,0.96898643,0.973060914,0.966569979,0.967493406,0.966862392,0.967043685,0.961869626,0.956499792,0.962190105,0.9554693,0.953296061,0.955113646,0.951465755,0.949086207,0.938953706,0.921111387,0.917438925,0.9113082,0.887002638,0.848219194,0.808055908,0.750086544,0.701450151,0.620892333,0.491409942,0.135403254,3.11E-05, nan
game_of_life_inst_mdp__5.log,0.900731817,0.924696335,0.922322354,0.920786612,0.902615786,0.905270234,0.905183331,0.902255767,0.912641727,0.892425603,0.899242282,0.905114054,0.892503581,0.902764874,0.89795418,0.904091412,0.875403745,0.876017418,0.881032107,0.883581122,0.910077688,0.909626083,0.902548616,0.898179116,0.891689026,0.901145248,0.886010685,0.872993098,0.880120448,0.873379806,0.861087516,0.859399818,0.856829845,0.877220401,0.865075044,0.805779944,0.615143443,0.150012357,3.83E-05, nan
game_of_life_inst_mdp__6.log,0.851276742,0.842881773,0.829672993,0.823527054,0.814222037,0.810413577,0.815777743,0.825956031,0.826500957,0.827512372,0.834468045,0.83493808,0.831252874,0.832880565,0.840615106,0.835242528,0.829655105,0.81756135,0.824462142,0.83715514,0.834353244,0.839779111,0.831055121,0.814903331,0.818561223,0.831972326,0.83185597,0.845064012,0.837800508,0.835933809,0.835409137,0.841788295,0.834683591,0.831123897,0.84041276,0.841167278,0.736188616,0.181878901,3.99E-05, nan
game_of_life_inst_mdp__7.log,0.999732842,0.999675899,0.998859022,0.997703851,0.998211516,0.996307501,0.999067177,0.999069544,0.999299838,0.998795881,0.998419428,0.999222082,0.999101908,0.999628188,0.998475634,0.998490409,0.997578031,0.998242525,0.998625115,0.998501451,0.998251251,0.998076191,0.998680632,0.998711245,0.998522441,0.998416001,0.99900885,0.998938706,0.999140653,0.999139908,0.999087635,0.999227388,0.998898768,0.997486716,0.996919936,0.926292314,0.40627393,0.110605605,6.92E-05, nan
game_of_life_inst_mdp__8.log,0.999332826,0.99936229,0.999501847,0.999631152,0.999700578,0.999300876,0.99931561,0.997668218,0.999586238,0.999239686,0.999904155,0.999753823,0.999757782,0.999493501,0.998410489,0.99003767,0.999302399,0.99967503,0.999699572,0.99912781,0.999502695,0.998818509,0.99944558,0.999680332,0.999705841,0.99840237,0.999592231,0.999455065,0.999290417,0.998805165,0.99920656,0.992847563,0.998920729,0.999460798,0.999651694,0.985102875,0.388188313,0.20603023,8.50E-05, nan
game_of_life_inst_mdp__9.log,0.999704962,0.99966417,0.99956905,0.999673332,0.999035081,0.999578876,0.999689359,0.999545982,0.995349438,0.996179409,0.998707204,0.999089662,0.999459789,0.987881973,0.985279295,0.998182493,0.997252142,0.998906922,0.998757189,0.99957955,0.999044961,0.998959341,0.984671153,0.99863878,0.98518813,0.998776297,0.993629229,0.994296158,0.994257562,0.99812663,0.999375822,0.999433585,0.996628715,0.999429536,0.985444451,0.998439924,0.540912182,0.176226395,9.59E-05, nan
navigation_inst_mdp__1.log,0.694903622,0.797948374,0.83050125,0.985521089,0.908590407,0.811090424,0.875402515,0.796525426,0.845819366,0.846716664,0.837592774,0.834412592,0.836244767,0.830559551,0.793835517,0.800048875,0.777903348,0.74211931,0.764288607,0.714112778,0.72103214,0.675898813,0.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
navigation_inst_mdp__10.log,0.999858346,0.999863709,0.999749536,0.999586087,0.999490895,0.999276533,0.998882597,0.998781519,0.998807633,0.998757878,0.998975693,0.99891669,0.999088729,0.998389557,0.996378829,0.993949379,0.988396942,0.982008417,0.967151628,0.95037812,0.925101135,0.918132441,0.891592812,0.91798091,0.923720855,0.896838558,0.873731818,0.842073253,0.813822274,0.768054699,0.744908197,0.675715373,0.632349615,0.587119391,0.525741042,0.468253968,0.465367965,0.5,0.489795918, nan
navigation_inst_mdp__2.log,0.69592071,0.798240752,0.914777258,0.931432486,0.986405698,0.948052065,0.864139721,0.87284974,0.846691122,0.80516334,0.893247302,0.869259236,0.873532923,0.859434655,0.821988972,0.831889203,0.787197988,0.809583339,0.805897395,0.823722948,0.856619861,0.804660362,0.724357589,0.784457103,0.90851721,0.868423416,0.764784407,0.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
navigation_inst_mdp__3.log,0.765377567,0.843449715,0.899252974,0.94655337,0.987247729,0.93570006,0.845736584,0.868849601,0.851216976,0.880910872,0.800905508,0.796717178,0.785349398,0.817899139,0.804241208,0.785177582,0.772542283,0.763253993,0.771435241,0.77926958,0.756128667,0.750330581,0.785370555,0.775996657,0.852503266,0.849891497,0.767892536,0.83007764,0.961926292,0.848949313,0.945991601,0.75,0.75,1, nan, nan, nan, nan, nan, nan
navigation_inst_mdp__4.log,0.790966142,0.849687004,0.849184784,0.834671063,0.993727175,0.86223138,0.88339822,0.894176197,0.901519545,0.862833127,0.856194099,0.839805955,0.806423264,0.826590178,0.805186479,0.813519329,0.776257331,0.805074023,0.752396697,0.698251088,0.688343057,0.72165661,0.724247976,0.83882032,0.823347004,0.740430994,0.828977653,0.75276154,0.816239892,0.94900899,0.75,0.75, nan, nan, nan, nan, nan, nan, nan, nan
navigation_inst_mdp__5.log,0.775093719,0.858257728,0.858210061,0.891307592,0.865159746,0.924670703,0.924745668,0.949422283,0.95775083,0.984446589,0.971464357,0.897729518,0.933689673,0.872269771,0.901667903,0.933518443,0.858139644,0.824481342,0.849293518,0.824603886,0.888782419,0.901421124,0.860220263,0.852487604,0.885619334,0.946898566,0.89852594,0.853240795,0.885969224,0.878484629,0.806397618,0.861016104,0.744334376,0.814619967,0.666666667,0.625,0.5,0.5,0.5, nan
navigation_inst_mdp__6.log,0.7182822,0.872668484,0.866651218,0.866565633,0.86600992,0.864626325,0.861412357,0.857281129,0.855524411,0.805220134,0.766684481,0.846961573,0.796468047,0.882520845,0.879578285,0.870998679,0.876868375,0.866634459,0.853630336,0.853678713,0.787874011,0.8572358,0.828829469,0.87782792,0.859162712,0.834227159,0.774486349,0.828913319,0.814884803,0.814922787,0.843278566,0.766656567,0.727410654,0.711270196,0.452380952,0.589285714,0.589285714,0.428571429,0.428571429, nan
